,^GSPTSE,^GSPTSE,^TWII,^TWII,^AXJO,^AXJO,^GSPC,^GSPC,^N225,^N225,^KS11,^KS11,FTSEMIB.MI,FTSEMIB.MI,^FTSE,^FTSE,^SSMI,^SSMI,^NSEI,^NSEI,^NDX,^NDX,^GDAXI,^GDAXI,^FCHI,^FCHI,MSCI_China,MSCI_China
,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-24,13010.7001953,196440200.0,7935.5400391,4488800.0,5768.7998047,0.0,1440.13,2783180000.0,17507.4,192300000.0,1383.06,197900.0,42566.0,711641000.0,6314.8,0.0,9153.0996094,60854200.0,,,1802.63,1064486100.0,6748.3701172,168589400.0,5638.08008,149718200.0,71.604411,
2007-01-25,12927.2998047,221637500.0,7923.7700195,4337000.0,5769.8999023,0.0,1423.9,2994330000.0,17458.3,158900000.0,1382.36,157000.0,42457.0,670857500.0,6269.3,0.0,9134.0996094,66832200.0,,,1777.75,1061518100.0,6719.5800781,169103400.0,5609.2002,131019000.0,70.551198,
2007-01-26,12979.2998047,154448900.0,7821.3198242,3465200.0,,,1422.18,2626620000.0,17421.93,134400000.0,1371.33,160900.0,42184.0,619616800.0,6228.0,0.0,9041.0996094,71285800.0,,,1772.97,896716600.0,6690.3398438,133454500.0,5582.29981,136073800.0,68.629847,
2007-01-29,12946.0,216575300.0,7751.7900391,3143600.0,5760.3999023,0.0,1420.62,2730480000.0,17470.46,149200000.0,1363.1,136300.0,42259.0,665595100.0,6239.9,0.0,9110.7998047,55232000.0,,,1775.08,853107100.0,6726.0097656,194267100.0,5619.7002,105438200.0,68.570361,
2007-01-30,13014.5996094,229124000.0,7739.9101562,3010000.0,5812.5,0.0,1428.82,2706250000.0,17490.19,155000000.0,1370.72,161300.0,42290.0,771509500.0,6242.0,0.0,9147.0,51995400.0,,,1777.76,786608400.0,6788.2299805,137154600.0,5645.58984,104085700.0,69.527716,
2007-01-31,13034.0996094,221977700.0,7699.6401367,3180000.0,5773.3999023,0.0,1438.24,2976690000.0,17383.42,146100000.0,1360.23,192300.0,42197.0,659200000.0,6203.1,0.0,9135.0996094,64505200.0,,,1792.28,962610100.0,6789.1098633,160158900.0,5608.31006,116580400.0,68.341074,
2007-02-01,13144.7001953,220033300.0,7701.5400391,2706600.0,5814.1000977,0.0,1445.94,2914890000.0,17519.5,167800000.0,1382.9,168200.0,42461.0,640363800.0,6282.2,0.0,9217.9003906,74199200.0,,,1791.45,967728300.0,6851.2797852,160415100.0,5662.25,132583400.0,68.416498,
2007-02-02,13111.5996094,187389600.0,7777.0297852,3134800.0,5831.5,0.0,1448.39,2569450000.0,17547.11,162000000.0,1413.14,219200.0,42596.0,678892300.0,6310.9,0.0,9260.5,62193400.0,,,1798.13,788083100.0,6885.7597656,138261300.0,5677.29981,119787900.0,68.668377,
2007-02-05,13166.7001953,140378600.0,7783.1201172,2786200.0,5822.1000977,0.0,1446.99,2439430000.0,17344.8,152400000.0,1417.95,181600.0,42696.0,692612200.0,6317.9,0.0,9257.9003906,49954000.0,,,1795.39,801072100.0,6874.0600586,102908200.0,5681.10986,103841700.0,68.68057,
2007-02-06,13183.2998047,174213000.0,7875.75,3497800.0,5870.5,0.0,1448.0,2608710000.0,17406.86,157000000.0,1428.58,188900.0,42617.0,589286200.0,6346.3,0.0,9266.2001953,51029000.0,,,1793.06,918000500.0,6875.7001953,122316500.0,5676.77979,100431900.0,69.170686,
2007-02-07,13142.2998047,194201100.0,7850.0600586,3214400.0,5899.7998047,0.0,1450.02,2618820000.0,17292.32,172200000.0,1426.29,193200.0,42868.0,528939900.0,6369.5,0.0,9288.2001953,62206800.0,,,1810.95,1003178500.0,6915.5600586,170726200.0,5703.0,122518400.0,70.226269,
2007-02-08,13184.2998047,199769200.0,7842.2202148,2895200.0,5899.5,0.0,1448.31,2816180000.0,17292.48,141700000.0,1423.58,189000.0,42487.0,618359800.0,6346.4,0.0,9229.2998047,90126200.0,,,1810.54,799434700.0,6876.7299805,135724800.0,5665.1001,119012600.0,70.967222,
2007-02-09,13084.0,201590600.0,7859.5297852,3363400.0,5927.2001953,0.0,1438.06,2951810000.0,17504.33,159500000.0,1427.68,227600.0,42744.0,492118100.0,6382.8,0.0,9292.0996094,55549000.0,,,1785.53,922030200.0,6911.1098633,122616100.0,5692.4502,123393300.0,70.765171,
2007-02-12,13040.5,157700800.0,7776.3598633,2787000.0,5924.1000977,0.0,1433.37,2395680000.0,,,1414.29,209300.0,42451.0,806102700.0,6353.5,0.0,9261.5996094,56875800.0,,,1778.42,688839800.0,6859.4501953,106796800.0,5643.9502,102407200.0,70.763265,
2007-02-13,13171.7998047,191164800.0,7736.8300781,2776200.0,5936.6000977,0.0,1444.26,2652150000.0,17621.45,169900000.0,1418.44,219300.0,42650.0,717652100.0,6381.8,0.0,9240.0,78439000.0,,,1783.82,706602200.0,6895.3398438,113530600.0,5682.68994,115131700.0,69.221863,
2007-02-14,13204.5,195645300.0,7809.4501953,3006200.0,5960.5,0.0,1455.3,2699290000.0,17752.64,164900000.0,1436.1,214700.0,42898.0,708423700.0,6421.2,0.0,9299.2001953,75720200.0,,,1814.98,874516900.0,6961.1801758,155336100.0,5725.83984,125880400.0,69.652431,
2007-02-15,13288.2001953,223171500.0,,,5992.7998047,0.0,1456.81,2490920000.0,17897.23,151400000.0,1443.63,216100.0,42876.0,661186800.0,6433.3,0.0,9305.4003906,111212300.0,,,1823.41,777393300.0,6958.6201172,133808500.0,5720.87988,140234300.0,70.811213,
2007-02-16,13312.0,208040000.0,,,5953.7001953,0.0,1455.54,2399450000.0,17875.65,137600000.0,1448.81,207200.0,42879.0,774942000.0,6419.5,0.0,9336.2998047,85844200.0,,,1821.49,850809700.0,6957.0698242,123210100.0,5713.58984,109439300.0,71.203111,
2007-02-19,13291.5,86850300.0,,,5990.1000977,0.0,,,17940.09,136900000.0,,,42993.0,629768500.0,6444.4,0.0,9345.5996094,46258000.0,,,,,6987.0800781,93275600.0,5739.8999,84568200.0,71.205839,
2007-02-20,13319.7001953,206971500.0,,,5989.7001953,0.0,1459.68,2337860000.0,17939.12,152300000.0,1452.96,220500.0,42647.0,695895100.0,6412.3,0.0,9315.2998047,61841800.0,,,1833.71,1059580900.0,6982.9101562,121693100.0,5713.4502,101759500.0,71.199474,
2007-02-21,13330.2998047,239685200.0,,,5951.7998047,0.0,1457.63,2606980000.0,17913.21,211200000.0,1451.38,258200.0,42303.0,725583500.0,6357.1,0.0,9207.0996094,76673000.0,,,1839.13,882112800.0,6941.6601562,125000000.0,5694.56006,110464500.0,71.729435,
2007-02-22,13318.0,198729400.0,,,6017.1000977,0.0,1456.38,1950770000.0,18108.79,183200000.0,1465.41,310300.0,42493.0,683387600.0,6380.9,0.0,9251.7998047,86077200.0,,,1846.34,861893700.0,6973.7299805,158196800.0,5707.85986,113583300.0,72.224052,
2007-02-23,13343.5,171308000.0,,,6036.1000977,0.0,1451.19,2579950000.0,18188.42,193400000.0,1469.88,310600.0,42500.0,695520200.0,6401.5,0.0,9258.0,75431000.0,,,1839.77,901159600.0,6992.5800781,154215600.0,5716.37988,134365000.0,71.869376,
2007-02-26,13404.5,197053300.0,7900.2001953,4170000.0,6044.0,0.0,1449.37,2822170000.0,18215.35,194900000.0,1470.03,261800.0,42849.0,485991200.0,6434.7,0.0,9223.0,88625200.0,,,1830.59,793101700.0,7027.5898438,145189500.0,5762.54004,104397000.0,71.096508,
2007-02-27,13040.0996094,249326400.0,7901.9599609,3971200.0,5993.7998047,0.0,1399.04,4065230000.0,18119.92,197900000.0,1454.6,261600.0,41616.0,957650000.0,6286.1,0.0,8909.7998047,155950000.0,,,1755.99,1286486600.0,6819.6499023,201984200.0,5588.39014,208229600.0,69.349959,
2007-02-28,13045.0,218005000.0,,,5832.5,0.0,1406.82,3925250000.0,17604.12,250300000.0,1417.34,324100.0,41155.0,1153989600.0,6171.5,0.0,8789.7001953,168811900.0,,,1761.65,1225815600.0,6715.4399414,275431600.0,5516.31982,248669100.0,67.140487,
2007-03-01,12981.0996094,212759300.0,7678.6699219,4230600.0,5810.2001953,0.0,1403.17,3874910000.0,17453.51,222300000.0,,,40686.0,1295211900.0,6116.0,0.0,8781.9003906,247398600.0,,,1753.45,1248214700.0,6640.2402344,271483300.0,5458.3999,285963100.0,65.647803,
2007-03-02,12863.2998047,232959700.0,7670.7700195,3742200.0,5786.0,0.0,1387.17,3312260000.0,17217.93,198100000.0,1414.47,278350.0,40574.0,951466300.0,6116.2,0.0,8798.7001953,117170600.0,,,1726.03,1005681400.0,6603.3198242,221948200.0,5424.7002,182954000.0,65.446505,
2007-03-05,12711.2998047,202800500.0,7344.5600586,4410800.0,5653.6000977,0.0,1374.12,3480520000.0,16642.25,210900000.0,1376.15,232600.0,40157.0,953086300.0,6058.7,0.0,8676.9003906,109098700.0,,,1712.94,981674800.0,6534.5698242,208920800.0,5385.02979,188472900.0,61.835554,
2007-03-06,12868.2001953,213557300.0,7451.0600586,3320600.0,5771.7998047,0.0,1395.41,3358160000.0,16844.5,210000000.0,1402.93,239200.0,40374.0,859788500.0,6138.5,0.0,8775.5996094,166839000.0,,,1743.1,948007800.0,6595.0,156285300.0,5437.12988,165844200.0,63.729894,
2007-03-07,12989.5996094,186820800.0,7480.8901367,3883200.0,5825.2998047,0.0,1391.97,3141350000.0,16764.62,217400000.0,1410.95,254200.0,40370.0,784861500.0,6156.5,0.0,8878.4003906,95236000.0,,,1736.1,795600700.0,6617.75,133108200.0,5455.06982,146583800.0,63.725959,
2007-03-08,13051.0,188968400.0,7573.8701172,3586200.0,5822.2998047,0.0,1401.89,3014850000.0,17090.31,179300000.0,1423.89,285800.0,40897.0,732247800.0,6227.7,0.0,8955.7001953,80410600.0,,,1746.43,775664600.0,6713.2299805,152530300.0,5524.25977,146668500.0,65.600904,
2007-03-09,13057.4003906,152614600.0,7568.2001953,3310400.0,5830.2001953,0.0,1402.84,2623050000.0,17164.04,231600000.0,1423.58,227400.0,40882.0,864137100.0,6245.2,0.0,8933.9003906,76883000.0,,,1744.74,824381000.0,6716.5200195,125513500.0,5537.83984,137914100.0,65.600078,
2007-03-12,13065.2001953,151876400.0,7629.1499023,3009600.0,5891.0,0.0,1406.6,2664000000.0,17292.39,130000000.0,1441.33,245100.0,40697.0,762157500.0,6233.3,0.0,8899.4003906,59879600.0,,,1756.42,716073000.0,6715.4902344,114238400.0,5496.06982,121047700.0,66.925735,
2007-03-13,12809.5996094,175190600.0,7684.0,3403200.0,5865.0,0.0,1377.95,3485570000.0,17178.84,135200000.0,1436.05,256400.0,40277.0,968802100.0,6161.2,0.0,8829.0996094,64869800.0,,,1722.48,950073500.0,6623.9902344,118494800.0,5432.93994,129619800.0,66.347105,
2007-03-14,12808.7001953,199023500.0,7570.2700195,3609400.0,5741.8999023,0.0,1387.17,3758350000.0,16676.89,163700000.0,1407.37,259300.0,39290.0,1075366100.0,6000.7,0.0,8577.7001953,125766300.0,,,1743.15,981091200.0,6447.7001953,208310100.0,5296.22022,214300300.0,64.631062,
2007-03-15,12874.2998047,168906900.0,7695.9599609,4206400.0,5853.0,0.0,1392.28,2821900000.0,16860.39,164900000.0,1426.93,254400.0,39916.0,1064766900.0,6133.2,0.0,8706.7998047,93444600.0,,,1744.87,688544100.0,6585.4702148,170294000.0,5389.8501,157388900.0,65.494771,
2007-03-16,12829.7001953,253309200.0,7719.7998047,4291000.0,5836.2998047,0.0,1386.95,3393640000.0,16744.15,173300000.0,1427.88,304100.0,39868.0,1121714600.0,6130.6,0.0,8717.5996094,131977400.0,,,1742.23,850458000.0,6579.8701172,315862600.0,5382.16016,191552000.0,65.718058,
2007-03-19,13011.7001953,155104400.0,7737.4599609,3562800.0,5859.7001953,0.0,1402.06,2777180000.0,17009.55,130800000.0,1443.39,280800.0,40480.0,760218800.0,6189.4,0.0,8841.7001953,61836200.0,,,1758.23,664716000.0,6671.4101562,152479100.0,5458.9502,68657400.0,66.715634,
2007-03-20,12977.4003906,153814100.0,7736.2001953,3932400.0,5876.6000977,0.0,1410.94,2795940000.0,17163.2,129400000.0,1444.17,364500.0,40519.0,694130900.0,6220.3,0.0,8882.4003906,62198000.0,,,1767.25,740779400.0,6700.2900391,158348200.0,5503.27002,140060100.0,67.0797,
2007-03-21,13155.5996094,185137400.0,7757.0297852,3279800.0,5861.8999023,0.0,1435.04,3184770000.0,,,1442.85,343000.0,40719.0,717351500.0,6256.8,0.0,8942.2001953,55620400.0,,,1806.35,991835200.0,6712.0600586,138560000.0,5502.18018,125262700.0,67.608046,
2007-03-22,13139.5996094,229223500.0,7823.6699219,3989400.0,5955.7001953,0.0,1434.54,3129970000.0,17419.2,146500000.0,1448.53,301000.0,41547.0,913753800.0,6318.0,0.0,9074.2998047,111317400.0,,,1799.75,756431500.0,6856.9599609,180092400.0,5598.37012,170424700.0,68.217156,
2007-03-23,13237.7001953,189586500.0,7859.3198242,3837000.0,5952.2998047,0.0,1436.11,2619020000.0,17480.61,128500000.0,1447.38,278900.0,41816.0,711513500.0,6339.4,0.0,9089.7998047,49151200.0,,,1794.04,642021200.0,6899.0600586,160262500.0,5634.75,132817900.0,68.62388,
2007-03-26,13302.9003906,222152400.0,7877.8198242,3623800.0,5990.7001953,0.0,1437.5,2754660000.0,17521.96,91900000.0,1449.77,312600.0,41343.0,691446300.0,6291.9,0.0,9006.0,50881600.0,,,1802.95,688953800.0,6828.8198242,136531900.0,5576.29981,155438900.0,69.290542,
2007-03-27,13218.7998047,176646600.0,7845.1699219,4038400.0,5964.2001953,0.0,1428.61,2673040000.0,17365.05,125700000.0,1453.23,259900.0,41337.0,522881100.0,6292.6,0.0,8966.2998047,60405400.0,,,1789.93,704755300.0,6858.3398438,119846600.0,5587.06006,116854900.0,69.150906,
2007-03-28,13197.2001953,225507400.0,7788.1401367,3720800.0,5923.2001953,0.0,1417.23,3000440000.0,17254.73,153000000.0,1439.74,298000.0,41201.0,624367500.0,6267.2,0.0,8870.5996094,57719400.0,,,1770.54,829902200.0,6816.8901367,121059000.0,5552.68994,128851600.0,68.604703,
2007-03-29,13258.0,193218300.0,7848.3300781,4128600.0,5960.8999023,0.0,1422.53,2854710000.0,17263.94,144700000.0,1450.95,283100.0,41766.0,497497900.0,6324.2,0.0,8977.5,45364600.0,,,1771.72,799287600.0,6897.0800781,120422900.0,5631.52979,102912200.0,69.61817,
2007-03-30,13165.5,202292000.0,7884.4101562,4225600.0,5995.0,0.0,1420.86,2903960000.0,17287.65,115300000.0,1452.55,288400.0,41771.0,556074400.0,6308.0,0.0,8977.0,67828600.0,,,1772.36,730619300.0,6917.0297852,120323800.0,5634.16016,106559100.0,69.727984,
2007-04-02,13265.7998047,145315400.0,7884.9902344,4390000.0,5915.7998047,0.0,1424.55,2875880000.0,17028.41,153900000.0,1459.53,303500.0,41990.0,1755125900.0,6315.5,0.0,8956.2998047,71884200.0,,,1773.33,707136400.0,6937.1699219,137571900.0,5645.56006,116783000.0,69.731639,
2007-04-03,13361.2001953,208472600.0,7932.9101562,4498600.0,6013.3999023,0.0,1437.77,2921760000.0,17244.05,152000000.0,1463.75,340700.0,42398.0,1152447500.0,6366.1,0.0,9054.0,73666000.0,,,1796.31,767473300.0,7045.5600586,166862300.0,5711.91016,117590800.0,70.299366,
2007-04-04,13448.2998047,222440300.0,8004.6098633,4993200.0,6097.2001953,0.0,1439.37,2616320000.0,17544.09,150400000.0,1483.41,354000.0,42412.0,1218650500.0,6364.7,0.0,9057.5996094,107111300.0,,,1801.74,650512400.0,7073.9101562,130160900.0,5739.00977,122864200.0,71.520414,
