,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE,^TWII,^TWII,^TWII,^TWII,^TWII,^TWII,^AXJO,^AXJO,^AXJO,^AXJO,^AXJO,^AXJO,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^N225,^N225,^N225,^N225,^N225,^N225,^KS11,^KS11,^KS11,^KS11,^KS11,^KS11,FTSEMIB.MI,FTSEMIB.MI,FTSEMIB.MI,FTSEMIB.MI,FTSEMIB.MI,FTSEMIB.MI,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE,^SSMI,^SSMI,^SSMI,^SSMI,^SSMI,^SSMI,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,^NDX,^NDX,^NDX,^NDX,^NDX,^NDX,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI,MSCI_China,MSCI_China
,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,close,volume
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,21176.9003906,21228.8007812,21082.6992188,21094.0,237618600.0,21135.16667,17657.97,17776.42,17633.03,17674.4,0.0,0.0,7095.1000977,7095.1000977,7045.7998047,7078.0,628800.0,7072.96663,4535.41,4542.88,4470.39,4477.44,4401970000.0,4496.9,27330.96,27357.33,27165.93,27241.24,81100000.0,27273.865,2706.34,2735.34,2702.78,2707.82,435300.0,2713.07,27372.0,27380.0,27062.0,27089.0,442171200.0,27225.75,7583.0,7605.75,7528.69,7528.84,0.0,7561.57,12269.9199219,12349.3095703,12205.0498047,12234.1503906,49183800.0,12262.83659,17767.75,17781.1503906,17511.1503906,17560.1992188,226600.0,17617.5,14693.85,14856.51,14471.2,14501.11,1530159953.0,14630.6675,15565.9404297,15602.5,15367.1601562,15368.4697266,104951100.0,15446.04329,7115.29981,7125.58008,6995.41016,7005.62988,88710000.0,7042.20671,160.308382,
2022-02-04,21158.3007812,21343.0996094,21158.3007812,21271.9003906,236739900.0,21257.76693,17657.97,17776.42,17633.03,17674.4,0.0,0.0,7058.5,7120.2001953,7045.8999023,7120.2001953,833700.0,7095.43343,4482.79,4539.66,4451.5,4500.53,4706290000.0,4497.23,27095.9,27455.98,27075.99,27439.92,79600000.0,27266.9475,2714.83,2751.8,2712.87,2750.26,535900.0,2732.44,27261.0,27267.0,26514.0,26604.0,501398800.0,26911.5,7528.84,7599.73,7497.21,7516.4,0.0,7535.545,12289.8896484,12305.7900391,12121.6201172,12140.25,41373300.0,12189.22005,17590.1992188,17617.8007812,17462.5507812,17516.3007812,261400.0,17532.21745,14566.28,14832.05,14452.28,14694.35,1300027573.0,14636.24,15410.7304688,15423.9404297,15060.4804688,15099.5595703,93799100.0,15194.66016,7049.79981,7066.43994,6914.77002,6951.37988,0.0,6977.52995,164.128527,
2022-02-07,21271.3007812,21327.6992188,21158.6992188,21235.5,267467700.0,21240.63281,17750.6992188,17900.3007812,17712.3496094,17900.3007812,0.0,0.0,7113.7998047,7128.2998047,7046.5,7110.7998047,617900.0,7095.19987,4505.75,4521.86,4471.47,4483.87,4228480000.0,4492.4,27327.63,27369.68,27085.32,27248.8,77100000.0,27257.8575,2750.7,2750.7,2718.94,2745.06,417600.0,2741.35,26720.0,26749.0,26144.0,26329.0,494420900.0,26485.5,7516.4,7591.65,7508.48,7573.47,0.0,7547.5,12193.3798828,12214.3398438,12110.4003906,12193.8095703,38826300.0,12172.84993,17456.3007812,17536.75,17119.4003906,17213.5996094,265000.0,17289.91667,14716.43,14813.86,14524.63,14571.25,1028095113.0,14656.5425,15220.0800781,15256.0800781,15076.8896484,15206.6396484,71120600.0,15179.86979,6987.16992,7025.58984,6929.70996,7009.25,72651700.0,6988.18327,163.758318,
2022-02-08,21253.9003906,21402.8007812,21206.4003906,21377.1992188,297003600.0,21328.80013,17955.9492188,18063.5507812,17955.9492188,17966.5605469,4040800.0,17995.35352,7120.3999023,7203.0,7116.3999023,7186.7001953,771000.0,7168.70003,4480.02,4531.32,4465.4,4521.54,4459620000.0,4506.09,27318.3,27461.33,27280.25,27284.45,76600000.0,27336.0825,2767.76,2779.85,2726.72,2746.47,559600.0,2755.2,26335.0,26659.0,26202.0,26412.0,522508300.0,26402.0,7573.47,7631.31,7548.19,7567.07,0.0,7580.01,12218.4101562,12256.5595703,12131.5195312,12155.6601562,41798400.0,12181.24642,17279.8496094,17306.4492188,17043.6503906,17266.75,268500.0,17205.61654,14533.25,14785.22,14485.78,14747.03,1007584429.0,14637.82,15221.7001953,15338.0,15158.7998047,15242.3798828,80957900.0,15246.39323,7008.2002,7085.64014,6994.1499,7028.41016,95664200.0,7036.06673,162.235547,
2022-02-09,21524.0996094,21650.8007812,21524.0996094,21604.1992188,253686100.0,21593.0332,18060.3300781,18168.5996094,18039.2304688,18151.7597656,3901200.0,18119.86328,7187.7001953,7268.2998047,7183.0,7268.2998047,978700.0,7239.86654,4547.0,4590.03,4547.0,4587.18,4524350000.0,4574.74,27488.65,27633.1,27405.88,27579.65,93500000.0,27526.82,2772.63,2773.38,2753.51,2768.85,538700.0,2767.0925,26642.0,27129.0,26641.0,27129.0,577214900.0,26885.25,7567.07,7657.93,7567.07,7643.42,0.0,7608.8725,12260.3496094,12422.9501953,12259.8398438,12367.8203125,46249900.0,12350.20345,17370.0996094,17477.1503906,17339.0,17463.8007812,236400.0,17426.65039,14930.99,15057.9,14870.36,15056.96,1034756323.0,14979.0525,15356.9501953,15513.9404297,15351.4804688,15482.0097656,85342900.0,15449.14355,7086.33984,7146.31006,7086.33984,7130.87988,86888200.0,7121.1766,166.581366,
2022-02-10,21521.0,21784.6992188,21491.9003906,21531.6992188,310182300.0,21602.76628,18217.2890625,18338.0507812,18145.0390625,18338.0507812,3618700.0,18273.71354,7261.7998047,7336.6000977,7260.7998047,7288.5,873700.0,7295.29997,4553.24,4588.92,4484.31,4504.08,5314860000.0,4525.77,27818.1,27880.7,27575.07,27695.86,82900000.0,27742.4325,2787.44,2788.27,2761.76,2771.93,509300.0,2777.35,27216.0,27354.0,26966.0,27190.0,591659000.0,27181.5,7643.42,7687.27,7622.74,7672.4,0.0,7656.4575,12377.5195312,12391.4101562,12279.5996094,12313.1601562,81135300.0,12328.05664,17554.0996094,17639.4492188,17427.1503906,17605.8496094,273600.0,17557.48307,14770.68,15037.26,14636.62,14705.64,1123410208.0,14787.55,15597.0595703,15614.4697266,15413.3701172,15490.4404297,94694700.0,15506.09342,7141.68994,7169.62988,7051.6001,7101.54981,86508200.0,7107.59326,167.919779,
2022-02-11,21547.0,21670.3007812,21427.5996094,21548.8007812,341259700.0,21548.90039,18258.8105469,18310.9394531,18191.75,18310.9394531,3541200.0,18271.20964,7293.7001953,7294.3999023,7191.7998047,7217.2998047,629400.0,7234.49984,4506.27,4526.33,4401.41,4418.64,5251500000.0,4448.79,,,,,,,2739.14,2766.7,2735.08,2747.71,480300.0,2747.1575,26850.0,27047.0,26741.0,26966.0,491655600.0,26901.0,7672.4,7672.4,7596.11,7661.02,0.0,7650.4825,12220.8701172,12291.6503906,12186.25,12231.9697266,47523000.0,12236.62337,17451.0,17454.75,17303.0,17374.75,253100.0,17377.5,14739.46,14769.64,14194.54,14253.84,1191924194.0,14489.37,15353.8603516,15511.3398438,15308.6904297,15425.1201172,100055100.0,15415.05013,7025.5,7071.00977,6992.08984,7011.6001,82859100.0,7024.8999,166.395854,
2022-02-14,21509.8007812,21509.8007812,21280.0,21352.5,296881100.0,21380.76693,18182.7304688,18182.7304688,17965.2207031,17997.6699219,3594200.0,18048.54036,7201.2998047,7263.6000977,7181.7001953,7243.8999023,749300.0,7229.7334,4412.61,4426.22,4364.84,4401.67,4600390000.0,4397.58,27305.92,27325.5,26947.65,27079.37,79800000.0,27164.61,2715.1,2724.72,2688.24,2704.48,616000.0,2708.135,26334.0,26507.0,25894.0,26415.0,620984700.0,26287.5,7661.02,7661.02,7483.36,7531.59,0.0,7584.2475,12050.2099609,12088.2197266,11924.5498047,12026.3701172,56321900.0,12013.04655,17076.1503906,17099.5,16809.6503906,16842.8007812,305500.0,16917.31706,14233.4,14400.78,14119.73,14268.59,1061872557.0,14255.625,15065.7304688,15150.5400391,14844.0996094,15113.9697266,119705200.0,15036.20312,6868.06982,6875.31006,6757.33008,6852.2002,117972900.0,6828.28011,163.548838,
2022-02-15,21398.1992188,21510.5996094,21388.0,21502.5996094,279605200.0,21467.06641,17978.4394531,18085.9101562,17942.6796875,17951.8105469,3611800.0,17993.4668,7251.3999023,7251.3999023,7198.0,7206.8999023,730100.0,7218.7666,4429.28,4472.77,4429.28,4471.07,4430830000.0,4457.71,27183.56,27205.2,26724.91,26865.12,76200000.0,26994.6975,2712.45,2716.45,2665.47,2676.54,588700.0,2692.7275,26339.0,26974.0,26303.0,26968.0,488413100.0,26646.0,7531.59,7608.92,7513.16,7608.92,0.0,7565.6475,12016.0703125,12210.5996094,12016.0703125,12181.8603516,44583400.0,12136.17676,16933.25,17375.0,16839.25,17352.4492188,298700.0,17188.89974,14482.11,14624.53,14444.46,14620.82,1008843434.0,14542.98,15077.3203125,15418.4101562,15068.3300781,15412.7099609,83214500.0,15299.81673,6830.74023,6983.14014,6823.4502,6979.97022,92474100.0,6928.85352,164.121904,
2022-02-16,21376.6992188,21461.5,21344.6992188,21383.5996094,255282300.0,21396.59961,18109.1699219,18233.7890625,18109.1699219,18231.4707031,3822800.0,18191.47656,7201.2001953,7284.8999023,7201.0,7284.8999023,796100.0,7256.93327,4455.75,4489.55,4429.68,4475.01,4283640000.0,4464.75,27269.05,27486.09,27227.24,27460.33,64100000.0,27360.6775,2719.61,2730.43,2711.34,2729.68,422100.0,2722.765,27066.0,27161.0,26779.0,26969.0,418117400.0,26993.75,7608.92,7630.72,7560.94,7603.78,0.0,7601.09,12212.6796875,12268.6699219,12166.0996094,12191.5703125,34605200.0,12208.77995,17408.4492188,17490.5996094,17257.6992188,17322.1992188,244500.0,17356.83268,14514.84,14647.79,14399.29,14603.64,940411082.0,14541.39,15431.2695312,15542.8398438,15374.0,15396.0703125,31633100.0,15437.63672,7009.68994,7031.93018,6931.08984,6964.97998,74789000.0,6976.0,166.213119,
2022-02-17,21358.5,21395.0996094,21160.0996094,21176.3007812,254383600.0,21243.83333,18213.3007812,18330.6308594,18190.2402344,18268.5703125,5115800.0,18263.14714,7295.7001953,7356.7998047,7282.2998047,7296.2001953,846600.0,7311.7666,4456.06,4456.06,4373.81,4380.26,4539420000.0,4403.38,27431.42,27438.74,27080.92,27232.8,67800000.0,27295.97,2735.11,2770.66,2711.99,2744.09,611000.0,2740.4625,26944.0,27025.0,26562.0,26669.0,398071200.0,26800.0,7603.78,7607.24,7499.86,7537.37,0.0,7562.0625,12184.8398438,12197.8603516,12032.7304688,12075.2695312,41357900.0,12101.95345,17396.5507812,17442.9003906,17235.8496094,17304.5996094,232100.0,17327.7832,14485.08,14497.46,14155.43,14171.74,1014464936.0,14327.4275,15404.1396484,15440.0800781,15206.4003906,15267.6298828,78678300.0,15304.70345,6999.12988,7017.06982,6905.68994,6946.81982,90183200.0,6956.52653,166.737363,
2022-02-18,21184.3007812,21202.8007812,21000.5996094,21008.1992188,243061100.0,21070.5332,18250.3691406,18262.9609375,18098.5195312,18232.3496094,4870600.0,18197.94336,7278.2001953,7278.6000977,7201.8999023,7221.7001953,764000.0,7234.06673,4384.57,4394.6,4327.22,4348.87,4708060000.0,4356.9,26895.16,27216.16,26792.54,27122.0,63500000.0,27006.465,2714.52,2747.08,2711.88,2744.52,512900.0,2729.5,26762.0,26832.0,26420.0,26507.0,337144000.0,26630.25,7537.37,7570.56,7508.73,7513.62,0.0,7532.57,12100.1699219,12157.6201172,11981.0595703,12010.0898438,45659000.0,12049.58984,17236.0507812,17380.8007812,17219.1992188,17276.3007812,189600.0,17292.10026,14207.55,14225.72,13918.76,14009.54,1153320005.0,14090.3925,15278.6601562,15317.3896484,14989.0498047,15042.5097656,87529800.0,15116.31641,6951.83008,6995.62012,6895.08984,6929.62988,87348900.0,6940.11328,163.771934,
2022-02-21,,,,,,,18196.4003906,18253.0996094,18129.6503906,18221.4902344,4487800.0,18201.41341,7220.3999023,7248.7998047,7156.2998047,7233.6000977,712000.0,7212.8999,,,,,,,26771.58,26998.47,26549.0,26910.65,52900000.0,26807.425,2706.65,2746.62,2694.9,2743.8,495000.0,2722.9925,26678.0,26703.0,25848.0,26050.0,357596100.0,26319.75,7513.62,7571.07,7446.43,7484.33,0.0,7503.8625,12055.7197266,12095.2197266,11852.9902344,11891.8798828,46645300.0,11946.69661,17192.25,17351.0507812,17070.6992188,17206.6503906,215200.0,17209.4668,,,,,,,15186.6298828,15192.4697266,14617.6601562,14731.1201172,78145800.0,14847.08333,6984.31006,6986.83008,6744.12988,6788.33984,0.0,6839.7666,161.469212,
2022-02-22,20936.3007812,21030.5,20737.6992188,20907.8007812,323454100.0,20892.0,18159.5097656,18159.5097656,17840.3808594,17969.2890625,5056200.0,17989.72656,7219.7998047,7222.7998047,7108.7998047,7161.2998047,863800.0,7164.2998,4332.74,4362.12,4267.11,4304.76,5121900000.0,4311.33,26515.45,26550.14,26243.73,26449.54,67300000.0,26439.715,2705.08,2721.84,2690.09,2706.79,648100.0,2705.95,25330.0,26222.0,25329.0,26044.0,491922500.0,25731.25,7484.33,7531.32,7365.04,7494.21,0.0,7468.725,11695.1796875,11979.4599609,11687.5595703,11959.3896484,53590300.0,11875.46973,16847.9492188,17148.5507812,16843.8007812,17092.1992188,300100.0,17028.18359,13892.81,14109.26,13720.92,13870.53,1200040728.0,13898.38,14365.0595703,14782.1601562,14357.8603516,14693.0,115316300.0,14611.00684,6633.74023,6834.77002,6633.74023,6787.6001,101457400.0,6752.03678,158.167148,
2022-02-23,20956.8007812,20996.0996094,20718.0,20744.1992188,292754100.0,20819.43294,17954.75,18109.2792969,17954.75,18055.7304688,3709000.0,18039.91992,7159.3999023,7205.7001953,7145.3999023,7205.7001953,788400.0,7185.6001,4324.93,4341.51,4221.51,4225.5,4797430000.0,4262.84,,,,,,,2727.43,2729.56,2705.31,2719.53,537700.0,2720.4575,26173.0,26384.0,25917.0,25955.0,416540200.0,26107.25,7494.21,7549.98,7490.54,7498.18,0.0,7508.2275,11988.7998047,12125.1601562,11941.8896484,11941.8896484,38248400.0,12002.97982,17194.5,17220.6992188,17027.8496094,17063.25,200200.0,17103.93294,14016.94,14035.93,13502.58,13509.43,1121744016.0,13766.22,14754.2197266,14901.0898438,14586.3496094,14631.3603516,89094500.0,14706.2666,6801.66016,6904.81006,6768.37988,6780.66992,86393600.0,6817.95329,158.601781,
2022-02-24,20500.5,20770.4003906,20397.1992188,20761.9003906,397835700.0,20643.16667,17939.5292969,17939.5292969,17561.0703125,17594.5507812,6003200.0,17698.38346,7152.8999023,7152.8999023,6959.2998047,6990.6000977,1109300.0,7034.2666,4155.77,4294.73,4114.65,4288.7,6752130000.0,4232.69,26281.35,26357.58,25775.64,25970.6,93500000.0,26096.2925,2689.28,2694.55,2642.63,2648.8,925900.0,2668.815,25486.0,25545.0,24507.0,24878.0,871835400.0,25104.0,7498.18,7498.18,7204.74,7207.38,0.0,7352.12,11641.6601562,11736.2304688,11480.7597656,11636.7597656,87801500.0,11617.91667,16548.9003906,16705.25,16203.25,16247.9501953,458000.0,16385.4834,13065.44,13989.1,13065.44,13974.67,1539548296.0,13523.6625,13989.4101562,14221.7099609,13807.2802734,14052.0996094,219860100.0,14027.02995,6496.25,6617.08984,6432.89014,6521.04981,207949400.0,6523.6766,153.998689,
2022-02-25,20828.0996094,21114.0,20784.0,21106.0,272944300.0,21001.33333,17617.359375,17737.3203125,17554.9707031,17652.1796875,5029500.0,17648.1569,7000.1000977,7045.6000977,6974.8999023,6997.7998047,888800.0,7006.09993,4298.38,4385.34,4286.83,4384.65,5177060000.0,4352.27,26213.2,26481.6,26160.19,26476.43,77600000.0,26332.855,2678.47,2694.81,2665.96,2676.76,664100.0,2679.0,25137.0,25803.0,24797.0,25773.0,669513500.0,25377.5,7207.38,7497.94,7207.38,7489.46,0.0,7350.54,11672.0195312,11995.9599609,11665.2900391,11987.3095703,72140000.0,11882.85319,16515.6503906,16748.8007812,16478.3007812,16658.4003906,329800.0,16628.50065,13973.9,14193.0,13850.29,14189.16,1071343775.0,14051.5875,14230.0898438,14567.6201172,14027.9296875,14567.2304688,160377100.0,14387.59342,6571.9502,6762.77979,6521.56006,6752.43018,152427400.0,6678.92334,154.25735,
2022-02-28,21010.9003906,21142.4003906,20951.9003906,21126.4003906,399194900.0,21073.56706,17617.36,17737.32,17554.97,17652.18,0.0,0.0,7022.2001953,7049.6000977,6979.3999023,7049.1000977,1007600.0,7026.03337,4354.17,4388.84,4315.12,4373.94,6071370000.0,4359.3,26457.52,26644.56,26262.63,26526.75,91100000.0,26472.865,2663.0,2699.18,2658.25,2699.18,613300.0,2679.9025,25208.0,25479.0,24953.0,25416.0,760481500.0,25264.0,7489.46,7489.46,7361.59,7458.25,0.0,7449.69,11857.8603516,11989.9501953,11842.7597656,11986.7802734,75288800.0,11939.83008,16481.5996094,16815.9003906,16356.2998047,16793.9003906,404200.0,16655.36686,14058.61,14296.6,14009.36,14237.81,1174395210.0,14150.595,14263.7304688,14510.7695312,14106.8896484,14461.0195312,160848700.0,14359.55957,6620.47998,6684.54004,6516.16016,6658.83008,171929700.0,6619.84342,154.62955,
2022-03-01,21144.0,21213.3007812,20912.0996094,21004.5,353650800.0,21043.30013,17657.5,17944.5,17657.5,17898.25,4576900.0,17833.41667,7061.0,7159.8999023,7059.6000977,7096.5,812800.0,7105.33333,4363.14,4378.45,4279.54,4306.26,5846230000.0,4321.42,26836.74,27013.26,26821.75,26844.65,74000000.0,26879.1,,,,,,,25400.0,25630.0,24364.0,24364.0,824196900.0,24939.5,7458.25,7499.33,7327.79,7330.2,0.0,7403.8925,11987.4404297,12021.7197266,11789.75,11862.2802734,72009200.0,11891.25,,,,,,,14197.66,14271.58,13906.92,14005.99,1060509588.0,14095.5375,14404.2197266,14448.6103516,13904.8496094,13904.8496094,145245900.0,14086.10319,6646.16016,6662.25,6396.49023,6396.49023,171611200.0,6485.07682,155.676517,
2022-03-02,21065.5996094,21297.6992188,21065.5996094,21255.5996094,291797500.0,21206.29948,17864.109375,17918.9804688,17784.640625,17867.5996094,4013600.0,17857.07357,7098.7001953,7121.5,7041.8999023,7116.7001953,941000.0,7093.3667,4322.56,4401.48,4322.56,4386.54,5337870000.0,4370.19,26532.2,26585.3,26313.72,26392.96,87700000.0,26456.045,2698.31,2716.46,2692.24,2703.52,527800.0,2702.6325,24270.0,24709.0,23967.0,24534.0,749019200.0,24370.0,7330.2,7462.22,7320.77,7429.56,0.0,7385.6875,11784.8603516,11906.75,11668.9599609,11871.5898438,76002100.0,11815.7666,16593.0996094,16678.5,16478.6503906,16605.9492188,517700.0,16587.69987,14075.11,14292.72,13962.69,14243.69,973802044.0,14143.5525,13836.9296875,14114.7900391,13707.8603516,14000.1103516,158825300.0,13940.92025,6359.97998,6544.1499,6312.29981,6498.02002,169994900.0,6451.48991,153.568497,
2022-03-03,21280.0996094,21348.9003906,21208.5,21250.4003906,298464500.0,21269.26693,17932.1503906,18026.0292969,17906.2402344,17934.4003906,4006800.0,17955.55664,7152.2998047,7198.1000977,7151.3999023,7151.3999023,856200.0,7166.96663,4401.31,4416.78,4345.56,4363.49,5039890000.0,4375.28,26628.87,26704.85,26496.72,26577.2,74800000.0,26601.91,2729.86,2748.21,2726.35,2747.08,614300.0,2737.875,24597.0,24743.0,23908.0,23959.0,1024376900.0,24301.75,7429.56,7468.83,7231.51,7238.85,0.0,7342.1875,11838.9296875,11878.1298828,11658.8300781,11675.7001953,57692100.0,11737.55339,16723.1992188,16768.9492188,16442.9492188,16498.0507812,442100.0,16569.98307,14339.7,14342.56,13965.11,14035.21,973222501.0,14170.645,13990.25,14057.1503906,13669.0996094,13698.4003906,118913500.0,13808.2168,6488.25,6543.77002,6361.6001,6378.37012,132457000.0,6427.91341,152.143567,
2022-03-04,21204.4003906,21406.9003906,21198.5996094,21402.4003906,332349200.0,21335.9668,17845.0097656,17845.0097656,17710.5390625,17736.5195312,4422400.0,17764.02279,7147.5,7147.5,7025.2001953,7110.7998047,972300.0,7094.5,4342.12,4342.12,4284.98,4328.87,5797380000.0,4318.66,26421.85,26421.85,25774.28,25985.4,93500000.0,26150.845,2736.58,2736.58,2702.34,2713.43,765300.0,2722.2325,23718.0,23746.0,22465.0,22465.0,1219170300.0,23098.5,7238.85,7238.85,6980.86,6987.14,0.0,7111.425,11592.7597656,11609.5302734,11291.8398438,11300.1298828,90559500.0,11400.5,16339.4501953,16456.0,16133.7998047,16245.3496094,456100.0,16278.38314,13957.6,13992.97,13738.61,13837.83,1056370832.0,13881.7525,13485.9804688,13562.5996094,13094.5400391,13094.5400391,178566000.0,13250.5599,6308.33984,6321.08984,6061.66016,6061.66016,180586100.0,6148.13672,147.515483,
2022-03-07,21382.3007812,21575.0996094,21298.0996094,21304.4003906,426010600.0,21392.5332,17581.5703125,17581.5703125,17135.6796875,17178.6894531,5833800.0,17298.64648,7117.8999023,7133.7001953,7010.5,7038.6000977,1017400.0,7060.93343,4327.01,4327.01,4199.85,4201.09,6940470000.0,4242.65,25634.09,25640.41,25006.26,25221.34,105400000.0,25375.525,2680.17,2680.17,2644.1,2651.31,571300.0,2663.9375,21913.0,22761.0,21060.0,22160.0,1473195100.0,21973.5,6987.14,7030.74,6787.98,6959.48,0.0,6941.335,11154.3300781,11299.9296875,10871.2402344,11204.6699219,97185400.0,11125.27995,15867.9501953,15944.5996094,15711.4501953,15863.1503906,585400.0,15839.7334,13853.53,13879.1,13314.44,13319.38,1257331373.0,13591.6125,12614.0800781,13150.3496094,12438.8496094,12834.6503906,192412700.0,12807.94987,5887.83008,6115.22998,5756.37988,5982.27002,243010200.0,5951.29329,141.871843,
2022-03-08,21333.0996094,21501.4003906,21220.5,21232.0,490401300.0,21317.9668,17000.0,17113.6699219,16764.7792969,16825.25,5875900.0,16901.23307,7027.5,7053.5,6980.2998047,6980.2998047,973800.0,7004.69987,4202.66,4276.94,4157.87,4170.7,7243120000.0,4201.84,24974.35,25291.33,24767.33,24790.88,114700000.0,24955.9725,2617.33,2647.18,2605.81,2622.4,540100.0,2623.18,21889.0,22988.0,21887.0,22336.0,1028269400.0,22275.0,6959.48,7013.51,6893.55,6964.11,0.0,6957.6625,11116.9599609,11370.8798828,10958.5302734,11057.0595703,96813300.0,11128.82324,15747.75,16028.75,15671.4501953,16013.4501953,543600.0,15904.55013,13275.23,13663.27,13129.4,13267.61,1322546835.0,13333.8775,12673.8896484,13106.7802734,12672.0,12831.5097656,172923800.0,12870.09668,5906.62012,6169.6001,5903.1001,5962.95996,168209400.0,6011.88672,138.94815,
2022-03-09,21303.0,21544.0,21243.1992188,21493.1992188,386823000.0,21426.79948,16944.0800781,17072.7402344,16944.0800781,17015.359375,3963600.0,17010.72656,6969.7998047,7072.0,6968.8999023,7053.0,1042400.0,7031.29997,4223.1,4299.4,4223.1,4277.88,5662670000.0,4266.79,24876.49,25084.08,24681.74,24717.46,91500000.0,24839.9425,,,,,,,22856.0,23889.0,22763.0,23889.0,984422600.0,23349.25,6964.11,7190.72,6964.11,7190.72,0.0,7077.415,11175.8896484,11493.3603516,11164.6298828,11493.3603516,90776000.0,11383.78353,16078.0,16418.0507812,15990.0,16345.3496094,462200.0,16251.13346,13610.48,13793.11,13504.48,13742.2,1074119566.0,13662.5675,13215.0595703,13847.9296875,13199.6796875,13847.9296875,177828900.0,13631.84635,6131.27979,6387.83008,6122.79981,6387.83008,189777300.0,6299.48665,139.104362,
2022-03-10,21390.4003906,21587.4003906,21371.9003906,21581.6992188,310184700.0,21513.66667,17224.7304688,17478.4296875,17224.7304688,17433.1992188,4493300.0,17378.78646,7039.7001953,7161.0,7039.7001953,7130.7998047,1011400.0,7110.5,4252.55,4268.28,4209.8,4259.52,4980830000.0,4245.87,25108.47,25720.31,25099.85,25690.18,95200000.0,25404.7025,2660.86,2682.79,2660.86,2680.32,613500.0,2671.2075,23926.0,23979.0,22830.0,22887.0,932538900.0,23405.5,7190.72,7192.75,7065.96,7099.09,0.0,7137.13,11517.1796875,11546.3203125,11388.7304688,11391.0996094,63392600.0,11442.05013,16757.0996094,16757.3007812,16447.9003906,16594.9003906,486400.0,16600.03385,13577.84,13633.69,13399.46,13591.0,1111606625.0,13550.4975,13819.4404297,13829.9697266,13341.7900391,13442.0996094,148856700.0,13537.95312,6376.56982,6380.77002,6166.10986,6207.2002,148747200.0,6251.36003,138.923651,
