date,CADUSD,TWDUSD,AUDUSD,JPYUSD,KRWUSD,EURUSD,GBPUSD,CHFUSD,INRUSD
2013-05-19,0.97267,,,,,,,,
2013-05-20,0.9758,0.03342,0.98051,0.00975,0.000892,1.28827,1.52555,1.0338,0.01816
2013-05-21,0.9733,0.03346,0.98043,0.00973,0.000894,1.2905,1.51508,1.03,0.01803
2013-05-22,0.9636,0.03335,0.96986,0.00967,0.000887,1.2858,1.50485,1.0208,0.01796
2013-05-23,0.9701,0.03337,0.97463,0.00978,0.000881,1.29334,1.51069,1.0315,0.01794
2013-05-24,0.9694,0.03338,0.96426,0.00985,0.000882,1.29343,1.51234,1.0396,0.01793
2013-05-26,0.96911,,,,,,,,
2013-05-27,0.9668,0.03344,0.9631,0.00987,0.000886,1.29302,1.51027,1.0384,0.01799
2013-05-28,0.9607,0.03331,0.96152,0.00975,0.000879,1.28552,1.50388,1.0233,0.01782
2013-05-29,0.9655,0.03332,0.96293,0.00986,0.000878,1.29397,1.51282,1.0388,0.01776
2013-05-30,0.9705,0.03326,0.96614,0.0099,0.000882,1.30485,1.52315,1.0484,0.01773
2013-05-31,0.9643,0.03336,0.95708,0.00993,0.000881,1.29956,1.51946,1.0462,0.01767
2013-06-02,0.96553,,,,,,,,
2013-06-03,0.9721,0.03338,0.97674,0.01003,0.000888,1.30761,1.5317,1.055,0.01764
2013-06-04,0.9666,0.03344,0.96471,0.00997,0.000885,1.30804,1.53123,1.0554,0.0177
2013-06-05,0.9663,0.0335,0.95406,0.01006,0.000889,1.30903,1.54053,1.0611,0.01758
2013-06-06,0.9729,0.03357,0.95986,0.01024,0.000894,1.32454,1.56019,1.0742,0.01759
2013-06-07,0.9805,0.03358,0.94949,0.01022,0.000885,1.32128,1.55541,1.0678,0.01752
2013-06-09,0.97898,,,,,,,,
2013-06-10,0.9805,0.03335,0.94623,0.01008,0.000882,1.32568,1.55718,1.0704,0.01719
2013-06-11,0.9808,0.03342,0.94323,0.01039,0.000878,1.33137,1.56454,1.0811,0.01714
2013-06-12,0.9789,0.03342,0.94837,0.0104,0.000878,1.33367,1.56768,1.0854,0.0173
2013-06-13,0.9842,0.03346,0.96393,0.01043,0.00088,1.33745,1.57189,1.0839,0.01724
2013-06-14,0.9827,0.03346,0.95683,0.0106,0.000882,1.33427,1.56984,1.0852,0.01738
2013-06-16,0.98379,,,,,,,,
2013-06-17,0.9809,0.03344,0.95382,0.01054,0.000882,1.33664,1.57207,1.0833,0.01728
2013-06-18,0.9785,0.03347,0.9485,0.01046,0.000878,1.33922,1.56431,1.0862,0.01699
2013-06-19,0.973,0.03342,0.92911,0.01036,0.000872,1.32948,1.54847,1.0772,0.01703
2013-06-20,0.9629,0.0331,0.91955,0.01025,0.000859,1.32194,1.55079,1.0781,0.01678
2013-06-21,0.9555,0.03311,0.92143,0.01019,0.00086,1.31198,1.54173,1.0695,0.01687
2013-06-23,0.9542,,,,,,,,
2013-06-24,0.9519,0.03309,0.92476,0.01021,0.000856,1.31181,1.54344,1.0711,0.01671
2013-06-25,0.9506,0.0333,0.92594,0.01018,0.000862,1.30764,1.54219,1.0656,0.01676
2013-06-26,0.954,0.03314,0.92777,0.0102,0.00086,1.30117,1.53136,1.0599,0.01646
2013-06-27,0.9541,0.03328,0.92738,0.01013,0.000869,1.3039,1.52588,1.0576,0.01661
2013-06-28,0.9506,0.03321,0.9133,0.01006,0.000871,1.30103,1.52084,1.0582,0.01681
2013-06-30,0.95119,,,,,,,,
2013-07-01,0.9525,0.03336,0.92355,0.01001,0.000876,1.30629,1.5215,1.0574,0.01683
2013-07-02,0.9478,0.03324,0.9147,0.00991,0.000875,1.29786,1.51541,1.0516,0.01679
2013-07-03,0.9517,0.03326,0.90835,0.00998,0.000871,1.30099,1.52779,1.0557,0.0166
2013-07-04,0.9501,0.0333,0.91397,0.00996,0.000874,1.29135,1.50692,1.0453,0.01661
2013-07-05,0.9448,0.03316,0.90558,0.00986,0.000863,1.28298,1.48834,1.0369,0.01659
2013-07-07,0.94583,,,,,,,,
2013-07-08,0.9463,0.03319,0.91329,0.00989,0.000866,1.28687,1.49501,1.0372,0.01647
2013-07-09,0.9495,0.03323,0.91769,0.00987,0.000871,1.27808,1.48655,1.0273,0.01663
2013-07-10,0.9583,0.03332,0.91697,0.01002,0.000877,1.29724,1.50078,1.0482,0.01669
2013-07-11,0.9638,0.03342,0.91871,0.01008,0.000884,1.30959,1.51814,1.056,0.01671
2013-07-12,0.9607,0.03346,0.90445,0.01005,0.000885,1.30668,1.50985,1.0559,0.01669
2013-07-14,0.96228,,,,,,,,
2013-07-15,0.9583,0.03352,0.90973,0.01,0.000886,1.30617,1.5099,1.0544,0.01669
2013-07-16,0.9634,0.03356,0.92513,0.01008,0.000889,1.31633,1.51585,1.0637,0.01686
2013-07-17,0.9605,0.03352,0.9239,0.01004,0.000889,1.31248,1.5212,1.0623,0.01685
2013-07-18,0.9632,0.03336,0.91692,0.00992,0.000884,1.31089,1.52236,1.0586,0.01675
2013-07-19,0.9639,0.0334,0.91725,0.00991,0.000887,1.31354,1.52616,1.0625,0.01683
2013-07-21,0.9659,,,,,,,,
2013-07-22,0.9667,0.03343,0.92487,0.01001,0.000889,1.3187,1.53601,1.068,0.01674
2013-07-23,0.9716,0.03342,0.92955,0.01003,0.000891,1.32239,1.53692,1.0692,0.01673
2013-07-24,0.969,0.03336,0.91662,0.00995,0.000893,1.32006,1.53146,1.0663,0.0169
2013-07-25,0.9721,0.03335,0.92456,0.01005,0.000891,1.32776,1.53887,1.0747,0.01695
2013-07-26,0.972,0.03341,0.92636,0.01015,0.000894,1.32773,1.5381,1.0765,0.01693
2013-07-28,0.97368,,,,,,,,
2013-07-29,0.9736,0.03338,0.92132,0.01019,0.000894,1.32449,1.5336,1.0739,0.01682
2013-07-30,0.9701,0.03338,0.90631,0.0102,0.000891,1.32621,1.52361,1.0754,0.01644
2013-07-31,0.9725,0.03323,0.89844,0.01022,0.000886,1.33016,1.52078,1.0791,0.01649
2013-08-01,0.9661,0.03325,0.89261,0.01005,0.000885,1.32082,1.51186,1.0675,0.0165
2013-08-02,0.962,0.03331,0.8902,0.01008,0.000885,1.32804,1.52859,1.0761,0.01636
2013-08-04,0.9627,,,,,,,,
2013-08-05,0.9648,0.03336,0.89286,0.01018,0.000893,1.32581,1.53535,1.0778,0.01643
2013-08-06,0.9637,0.03338,0.89875,0.01023,0.000893,1.33065,1.53472,1.0799,0.01645
2013-08-07,0.9589,0.03333,0.89984,0.01037,0.000892,1.33362,1.54877,1.0851,0.01633
2013-08-08,0.9679,0.03346,0.91025,0.01035,0.000897,1.33802,1.55376,1.0864,0.01646
2013-08-09,0.971,0.03338,0.91888,0.01036,0.000895,1.33398,1.55058,1.0834,0.01642
2013-08-11,0.97248,,,,,,,,
2013-08-12,0.9701,0.03334,0.91474,0.0103,0.000893,1.33003,1.54617,1.0797,0.01631
2013-08-13,0.9665,0.0333,0.91111,0.01017,0.000888,1.32618,1.54471,1.0715,0.01627
2013-08-14,0.9665,0.03331,0.91207,0.0102,0.000889,1.32539,1.54999,1.0693,0.01631
2013-08-15,0.9703,0.0333,0.91406,0.01028,0.000889,1.33462,1.56321,1.0795,0.01627
2013-08-16,0.9659,0.03341,0.91783,0.01023,0.000893,1.33264,1.56207,1.0789,0.0162
2013-08-18,0.96788,,,,,,,,
2013-08-19,0.9663,0.03339,0.91129,0.01024,0.000888,1.33341,1.56481,1.0814,0.01583
2013-08-20,0.9614,0.03338,0.9071,0.01027,0.000887,1.34173,1.56641,1.0901,0.01578
2013-08-21,0.9541,0.03338,0.89667,0.01023,0.000887,1.33556,1.56601,1.0844,0.01559
2013-08-22,0.9505,0.03333,0.90061,0.01012,0.000887,1.33555,1.55878,1.0823,0.01547
2013-08-23,0.9523,0.03339,0.90206,0.0101,0.000893,1.33759,1.55648,1.0845,0.01578
2013-08-25,0.95211,,,,,,,,
2013-08-26,0.9519,0.03336,0.90284,0.01013,0.000892,1.33692,1.5573,1.0833,0.01557
2013-08-27,0.9541,0.03329,0.89816,0.0103,0.00089,1.33916,1.55445,1.0897,0.01507
2013-08-28,0.9529,0.03335,0.89404,0.01023,0.000893,1.3339,1.55258,1.0845,0.01452
2013-08-29,0.949,0.03335,0.89296,0.01017,0.000894,1.32408,1.55039,1.0737,0.01502
2013-08-30,0.9483,0.03336,0.89001,0.01016,0.000896,1.32211,1.54961,1.075,0.01521
2013-09-01,0.94915,,,,,,,,
2013-09-02,0.9475,0.03358,0.89766,0.01004,0.000904,1.31924,1.55428,1.0699,0.01514
2013-09-03,0.9489,0.03352,0.90607,0.01002,0.000906,1.31706,1.55605,1.0668,0.01476
2013-09-04,0.9525,0.03363,0.91725,0.01,0.000909,1.32062,1.56241,1.0686,0.0149
2013-09-05,0.9514,0.03351,0.91223,0.00996,0.000906,1.31196,1.55889,1.0576,0.01512
2013-09-06,0.959,0.03366,0.91785,0.01006,0.00091,1.31766,1.56242,1.0657,0.01532
2013-09-08,0.96034,,,,,,,,
2013-09-09,0.9636,0.03369,0.92269,0.01001,0.000915,1.32541,1.56937,1.0725,0.01532
2013-09-10,0.966,0.03366,0.93127,0.00994,0.000916,1.32675,1.57323,1.0694,0.01566
2013-09-11,0.9688,0.03369,0.93287,0.01,0.000916,1.331,1.58175,1.074,0.01578
2013-09-12,0.9679,0.03366,0.92706,0.01003,0.000918,1.32993,1.58041,1.0741,0.01573
2013-09-13,0.9655,0.03365,0.92436,0.01004,0.000915,1.3299,1.58722,1.0748,0.01574
2013-09-15,0.96994,,,,,,,,
2013-09-16,0.9681,0.03378,0.9318,0.01007,0.000919,1.33336,1.58975,1.0777,0.01579
2013-09-17,0.971,0.03371,0.93547,0.01006,0.000918,1.33572,1.59032,1.0794,0.01582
2013-09-18,0.9775,0.03397,0.95229,0.01016,0.000921,1.35216,1.61421,1.0949,0.01569
2013-09-19,0.974,0.03387,0.94413,0.01006,0.000925,1.35295,1.60307,1.0978,0.01607
2013-09-20,0.9705,0.0338,0.93968,0.01004,0.00092,1.35264,1.60048,1.0976,0.01594
2013-09-22,0.97107,,,,,,,,
2013-09-23,0.972,0.03378,0.94303,0.01012,0.000926,1.3493,1.60435,1.0976,0.01595
2013-09-24,0.9699,0.03376,0.93897,0.01013,0.000925,1.34735,1.60032,1.0949,0.01594
2013-09-25,0.9691,0.03385,0.93669,0.01016,0.000924,1.35256,1.60806,1.0992,0.01601
2013-09-26,0.9693,0.03378,0.93633,0.0101,0.000925,1.34885,1.60403,1.0983,0.0161
2013-09-27,0.9699,0.03381,0.93143,0.01015,0.000925,1.35206,1.61364,1.1033,0.01599
2013-09-29,0.96974,,,,,,,,
2013-09-30,0.9692,0.03377,0.9324,0.01015,0.000926,1.35253,1.61847,1.1044,0.01597
2013-10-01,0.9672,0.03384,0.93963,0.0102,0.000927,1.35259,1.61933,1.1037,0.016
2013-10-02,0.9671,0.03392,0.93867,0.01026,0.000926,1.35799,1.62234,1.1078,0.01601
2013-10-03,0.9679,0.03404,0.9393,0.01028,0.000926,1.36184,1.61548,1.112,0.01613
2013-10-04,0.9701,0.034,0.94289,0.01023,0.000929,1.35532,1.60076,1.1017,0.01629
2013-10-06,0.97099,,,,,,,,
2013-10-07,0.9691,0.03401,0.94285,0.01034,0.000928,1.35809,1.60944,1.1065,0.01623
2013-10-08,0.9639,0.03398,0.94239,0.0103,0.000926,1.35733,1.60836,1.1054,0.01618
2013-10-09,0.962,0.03398,0.94441,0.01027,0.000924,1.35237,1.59551,1.0984,0.01614
2013-10-10,0.9612,0.03399,0.94523,0.01015,0.000928,1.35196,1.59673,1.097,0.01629
2013-10-11,0.9653,0.03404,0.94626,0.01012,0.000928,1.35389,1.59484,1.096,0.01639
2013-10-13,0.96487,,,,,,,,
2013-10-14,0.9657,0.03401,0.94873,0.01013,0.000928,1.3561,1.59813,1.0981,0.01624
2013-10-15,0.9632,0.03403,0.95263,0.01018,0.000934,1.35247,1.59966,1.0956,0.01617
2013-10-16,0.9678,0.03396,0.95531,0.0101,0.000933,1.35335,1.59475,1.0943,0.01627
2013-10-17,0.9711,0.03396,0.96354,0.01021,0.000936,1.36751,1.61629,1.1078,0.01636
2013-10-18,0.9716,0.03399,0.96726,0.01021,0.000938,1.36834,1.61652,1.1082,0.01632
2013-10-20,0.97138,,,,,,,,
2013-10-21,0.9701,0.03392,0.96523,0.01018,0.000937,1.36791,1.6146,1.1082,0.01625
2013-10-22,0.9716,0.03403,0.97105,0.01017,0.00094,1.37813,1.62341,1.1172,0.01621
2013-10-23,0.9626,0.03402,0.96209,0.01027,0.00094,1.37764,1.61631,1.1203,0.01623
2013-10-24,0.9592,0.03397,0.9621,0.01027,0.000937,1.38007,1.62011,1.1203,0.01627
2013-10-25,0.9562,0.03397,0.95798,0.01024,0.000936,1.3802,1.61628,1.1198,0.01626
2013-10-28,0.9568,0.03397,0.95725,0.01021,0.000938,1.37847,1.61407,1.1163,0.01625
2013-10-29,0.9552,0.03396,0.94797,0.01018,0.000936,1.37454,1.60468,1.1124,0.01627
2013-10-30,0.9543,0.03397,0.94826,0.01014,0.00094,1.37355,1.60386,1.112,0.01632
2013-10-31,0.9581,0.03391,0.94545,0.01016,0.000938,1.35832,1.60369,1.1027,0.01622
2013-11-01,0.959,0.03393,0.94354,0.01011,0.000937,1.34902,1.59199,1.0956,0.01619
2013-11-04,0.9588,0.03404,0.95099,0.01014,0.000936,1.35138,1.59679,1.0988,0.01619
2013-11-05,0.9561,0.03396,0.95066,0.01015,0.000935,1.34747,1.60425,1.0944,0.01622
2013-11-06,0.9597,0.03399,0.95257,0.01011,0.000938,1.3514,1.60789,1.0957,0.01602
2013-11-07,0.9556,0.03391,0.94541,0.01019,0.000936,1.34192,1.60949,1.0918,0.0159
2013-11-08,0.9538,0.03387,0.93832,0.01007,0.000936,1.33671,1.60167,1.0852,0.016
2013-11-11,0.954,0.03385,0.93595,0.01006,0.000926,1.34061,1.59878,1.0875,0.01581
2013-11-12,0.9525,0.03374,0.93002,0.01001,0.000927,1.34351,1.59028,1.0895,0.01569
2013-11-13,0.9559,0.03374,0.9358,0.01007,0.000929,1.34866,1.60556,1.094,0.01579
2013-11-14,0.9551,0.03378,0.93141,0.00997,0.000931,1.34577,1.60641,1.0905,0.01586
2013-11-15,0.9574,0.03378,0.93659,0.00996,0.000936,1.34949,1.6115,1.0926,0.01587
2013-11-18,0.9584,0.03391,0.93769,0.00997,0.00094,1.35057,1.61093,1.0949,0.01602
2013-11-19,0.9546,0.03392,0.94328,0.00996,0.000941,1.35379,1.61191,1.0972,0.01603
2013-11-20,0.9563,0.03387,0.93363,0.00999,0.000939,1.34408,1.61038,1.0912,0.01593
2013-11-21,0.9501,0.03384,0.92334,0.00988,0.000936,1.34818,1.61977,1.0953,0.01588
2013-11-22,0.9506,0.03373,0.91703,0.00985,0.000937,1.35555,1.62218,1.1025,0.01591
2013-11-25,0.9483,0.0338,0.91594,0.00983,0.000938,1.35166,1.61546,1.0965,0.016
2013-11-26,0.9481,0.03372,0.91257,0.00987,0.000938,1.35721,1.6213,1.1028,0.016
2013-11-27,0.9437,0.03372,0.90805,0.00979,0.000934,1.35793,1.62858,1.1017,0.01598
2013-11-28,0.9444,0.03374,0.91022,0.00975,0.000937,1.36051,1.63402,1.1037,0.01602
2013-11-29,0.9416,0.03373,0.91092,0.00974,0.00094,1.35921,1.63622,1.1031,0.01602
2013-12-02,0.9393,0.0338,0.9106,0.00971,0.00094,1.35415,1.63542,1.1003,0.01604
2013-12-03,0.9385,0.03378,0.91347,0.00973,0.000938,1.35894,1.63895,1.1054,0.01602
2013-12-04,0.9355,0.03376,0.90278,0.00974,0.000937,1.3593,1.6382,1.1076,0.01619
2013-12-05,0.9384,0.0338,0.90624,0.00982,0.00094,1.36667,1.63333,1.115,0.01622
2013-12-06,0.9394,0.03372,0.91002,0.00972,0.000942,1.37023,1.63438,1.1207,0.01627
2013-12-09,0.9408,0.03387,0.91099,0.00968,0.000944,1.37395,1.6428,1.1227,0.01635
2013-12-10,0.9429,0.0338,0.91496,0.00972,0.000945,1.37608,1.64445,1.1263,0.01638
2013-12-11,0.9442,0.03374,0.90484,0.00974,0.000946,1.37861,1.63748,1.1273,0.01623
2013-12-12,0.9397,0.03377,0.89367,0.00967,0.000944,1.3753,1.63479,1.1243,0.01608
2013-12-13,0.9441,0.03371,0.89634,0.00966,0.000944,1.37426,1.62935,1.1242,0.01608
2013-12-16,0.9436,0.03371,0.89469,0.0097,0.000945,1.37611,1.62994,1.1268,0.01618
2013-12-17,0.9422,0.0337,0.89,0.00971,0.000944,1.37676,1.62628,1.1298,0.0162
2013-12-18,0.9339,0.03363,0.88594,0.00956,0.000945,1.36865,1.63889,1.118,0.0161
2013-12-19,0.9376,0.0334,0.88651,0.00959,0.000937,1.36624,1.63723,1.1134,0.01608
2013-12-20,0.9397,0.03341,0.89174,0.0096,0.000937,1.36674,1.63269,1.1152,0.01614
2013-12-23,0.9423,0.03333,0.89348,0.00958,0.000938,1.36959,1.63525,1.1185,0.01613
2013-12-24,0.9402,0.03325,0.89163,0.00959,0.000939,1.3675,1.63681,1.1156,0.01618
2013-12-25,0.94,0.03325,0.8927,0.00958,0.000939,,1.63709,1.1159,0.01618
2013-12-26,0.9386,0.03328,0.88948,0.00952,0.000939,1.36905,1.64094,1.1151,0.01614
2013-12-27,0.9336,0.0333,0.88662,0.00951,0.000944,1.37464,1.64737,1.1215,0.01614
2013-12-30,0.9389,0.03326,0.89041,0.00951,0.000943,1.37985,1.64965,1.1255,0.01615
2013-12-31,0.9406,0.03347,0.89281,0.00949,0.000942,1.3778,1.65714,1.119,0.01617
2014-01-01,0.939,0.03347,0.8915,0.00947,0.000942,,1.6564,1.1204,0.01616
2014-01-02,0.937,0.0334,0.89101,0.00954,0.000947,1.36714,1.64479,1.112,0.01605
2014-01-03,0.9397,0.03332,0.89422,0.00951,0.000943,1.35891,1.64123,1.1042,0.01608
2014-01-06,0.9378,0.03323,0.89667,0.00957,0.000934,1.36275,1.64043,1.1059,0.01604
2014-01-07,0.9287,0.03315,0.89268,0.00953,0.00093,1.36153,1.64015,1.0994,0.0161
2014-01-08,0.924,0.03316,0.8901,0.00953,0.000933,1.35753,1.64472,1.0968,0.01609
2014-01-09,0.9218,0.03323,0.88976,0.00954,0.000935,1.36074,1.64793,1.1024,0.0161
2014-01-10,0.9173,0.03329,0.89908,0.0096,0.000937,1.36672,1.64816,1.1077,0.01627
2014-01-13,0.9201,0.03329,0.90524,0.00971,0.000939,1.3671,1.63863,1.1121,0.01626
2014-01-14,0.9133,0.03324,0.89648,0.00957,0.000939,1.36788,1.64377,1.1075,0.01626
2014-01-15,0.9143,0.03316,0.89149,0.00956,0.000936,1.36047,1.63696,1.0998,0.01629
2014-01-16,0.9147,0.03325,0.88209,0.00958,0.000935,1.36195,1.6353,1.1051,0.01624
2014-01-17,0.9118,0.03315,0.87828,0.00957,0.000937,1.35364,1.64178,1.0981,0.01624
2014-01-20,0.9129,0.03317,0.88112,0.0096,0.000935,1.35518,1.64247,1.0983,0.01625
2014-01-21,0.9115,0.03302,0.8808,0.00958,0.000934,1.35611,1.64779,1.0983,0.01615
2014-01-22,0.9014,0.03303,0.88533,0.00954,0.000932,1.35472,1.65732,1.0967,0.01617
2014-01-23,0.9002,0.03305,0.87679,0.00966,0.000927,1.36957,1.6637,1.1139,0.01614
2014-01-24,0.9014,0.03303,0.86832,0.00976,0.00092,1.36714,1.64777,1.1176,0.01594
2014-01-27,0.8991,0.03296,0.87385,0.00975,0.00092,1.36732,1.65825,1.1156,0.01576
2014-01-28,0.8964,0.03293,0.87752,0.00971,0.000921,1.36707,1.65759,1.1143,0.01599
2014-01-29,0.8946,0.03293,0.87374,0.00975,0.000928,1.36634,1.65602,1.1171,0.016
2014-01-30,0.8957,0.03295,0.87934,0.00971,0.00092,1.35547,1.64851,1.1071,0.01598
2014-01-31,0.898,0.03294,0.87504,0.0098,0.00092,1.34887,1.64339,1.1026,0.016
2014-02-03,0.8993,0.03292,0.8754,0.0099,0.000917,1.35276,1.63048,1.1098,0.01598
2014-02-04,0.9021,0.03295,0.89249,0.00984,0.000918,1.3518,1.63234,1.1064,0.01605
2014-02-05,0.9021,0.03298,0.89092,0.00985,0.000922,1.35329,1.63083,1.1061,0.01598
2014-02-06,0.9032,0.03297,0.89587,0.00979,0.000925,1.35897,1.632,1.1097,0.01603
2014-02-07,0.9059,0.03299,0.89583,0.00976,0.000926,1.36325,1.64028,1.1132,0.01605
2014-02-10,0.9042,0.03297,0.89487,0.00978,0.000926,1.36439,1.63999,1.1149,0.01604
2014-02-11,0.9082,0.03296,0.90371,0.00974,0.000929,1.3638,1.64492,1.113,0.01612
2014-02-12,0.9087,0.03302,0.90262,0.00975,0.000936,1.35929,1.65952,1.1102,0.01616
2014-02-13,0.9107,0.03293,0.89788,0.00979,0.000932,1.36791,1.66559,1.119,0.01608
2014-02-14,0.9093,0.033,0.90269,0.00982,0.000935,1.3691,1.67428,1.12,0.01617
2014-02-17,0.9117,0.03301,0.90315,0.00981,0.000938,1.37051,1.67124,1.1215,0.01616
2014-02-18,0.9131,0.03297,0.90258,0.00977,0.000933,1.37576,1.66815,1.126,0.01607
2014-02-19,0.9024,0.03297,0.89989,0.00977,0.000933,1.37328,1.6678,1.1252,0.01602
2014-02-20,0.9007,0.03298,0.9005,0.00978,0.000928,1.37183,1.66479,1.124,0.01609
2014-02-21,0.8995,0.0329,0.89724,0.00975,0.000927,1.37365,1.66149,1.1254,0.01609
2014-02-24,0.9038,0.03292,0.90329,0.00975,0.000926,1.37345,1.66547,1.1248,0.01611
2014-02-25,0.9019,0.03293,0.90171,0.00978,0.000926,1.37444,1.66784,1.1274,0.01616
2014-02-26,0.8984,0.03301,0.89675,0.00977,0.000929,1.36863,1.66667,1.1226,0.01613
2014-02-27,0.899,0.03296,0.8964,0.00979,0.00093,1.37099,1.66839,1.1256,0.01613
2014-02-28,0.9032,0.03294,0.89297,0.00982,0.000933,1.37995,1.67362,1.1359,0.01617
2014-03-03,0.9026,0.03293,0.89356,0.00986,0.000928,1.37344,1.66646,1.1322,0.01611
2014-03-04,0.9013,0.03296,0.89482,0.00978,0.000928,1.37428,1.66642,1.1267,0.01616
2014-03-05,0.9065,0.03294,0.8984,0.00977,0.000927,1.37331,1.67159,1.127,0.01618
2014-03-06,0.91,0.03302,0.9089,0.0097,0.000934,1.38604,1.67397,1.1355,0.01636
2014-03-07,0.9016,0.03305,0.90616,0.00968,0.000937,1.38785,1.67099,1.1389,0.01637
2014-03-10,0.9001,0.03295,0.90185,0.00968,0.000932,1.38761,1.66434,1.1391,0.01642
2014-03-11,0.8999,0.03294,0.89751,0.00971,0.000936,1.38598,1.66152,1.1389,0.0164
2014-03-12,0.8991,0.03293,0.89869,0.00973,0.000929,1.39022,1.66159,1.1437,0.01632
2014-03-13,0.9032,0.03294,0.9029,0.00982,0.00093,1.38666,1.66234,1.1435,0.01636
2014-03-14,0.9001,0.03292,0.90279,0.00984,0.000928,1.39055,1.66424,1.1458,0.01633
2014-03-17,0.9038,0.03294,0.90855,0.00982,0.000932,1.39216,1.66353,1.1448,0.01638
2014-03-18,0.8977,0.0328,0.91252,0.00986,0.00093,1.39335,1.65912,1.1451,0.01639
2014-03-19,0.8894,0.03278,0.9041,0.00976,0.000929,1.38326,1.65387,1.1337,0.0164
2014-03-20,0.8894,0.03258,0.9038,0.00976,0.000924,1.37779,1.65019,1.1316,0.0163
2014-03-21,0.8907,0.03266,0.90784,0.00976,0.000921,1.37865,1.64839,1.1325,0.01641
2014-03-24,0.8932,0.03265,0.91319,0.00978,0.000922,1.38386,1.64959,1.135,0.01644
2014-03-25,0.8952,0.03272,0.91645,0.00978,0.000921,1.38263,1.65273,1.1326,0.01653
2014-03-26,0.9006,0.03271,0.92249,0.0098,0.000925,1.37789,1.65777,1.1299,0.01662
2014-03-27,0.9062,0.0327,0.9258,0.00976,0.000928,1.37404,1.66093,1.1277,0.01658
2014-03-28,0.9035,0.03278,0.92457,0.0097,0.00093,1.37521,1.66349,1.1268,0.01669
2014-03-30,0.90498,,,,,,,,
2014-03-31,0.9046,0.03279,0.9263,0.00969,0.000934,1.37686,1.66601,1.1308,0.01668
2014-04-01,0.9066,0.03295,0.92449,0.00964,0.00094,1.37919,1.66289,1.1316,0.01666
2014-04-02,0.9062,0.03295,0.9247,0.0096,0.000941,1.37669,1.66248,1.1275,0.01668
2014-04-03,0.9057,0.03301,0.92298,0.0096,0.000939,1.37196,1.65962,1.1219,0.01661
2014-04-04,0.9103,0.03305,0.92893,0.00966,0.000943,1.37022,1.65722,1.1206,0.01664
2014-04-06,0.91076,,,,,,,,
2014-04-07,0.9113,0.03302,0.92687,0.0097,0.000942,1.37414,1.66054,1.1262,0.01663
2014-04-08,0.9152,0.03315,0.93579,0.00982,0.000945,1.3797,1.67425,1.1314,0.01664
2014-04-09,0.9186,0.03335,0.93898,0.0098,0.000961,1.38548,1.67914,1.1366,0.01663
2014-04-10,0.9144,0.03328,0.94124,0.00986,0.000956,1.38857,1.67833,1.1411,0.01664
2014-04-11,0.9101,0.03319,0.93924,0.00982,0.000961,1.38841,1.67273,1.1409,0.01661
2014-04-13,0.91106,,,,,,,,
2014-04-14,0.9119,0.03309,0.94229,0.00979,0.000957,1.38181,1.67276,1.1364,0.01661
2014-04-15,0.9104,0.03313,0.93602,0.00979,0.000954,1.38143,1.67244,1.1355,0.01659
2014-04-16,0.9077,0.03312,0.93674,0.00978,0.000958,1.38146,1.67938,1.134,0.01655
2014-04-17,0.9082,0.03312,0.93255,0.00976,0.000958,1.38131,1.67902,1.1325,0.01658
2014-04-18,0.9066,0.03308,0.93254,0.00974,0.000959,1.38059,1.67838,1.1317,0.01658
2014-04-20,0.90738,,,,,,,,
2014-04-21,0.9078,0.03303,0.93264,0.00974,0.000958,1.37926,1.67889,1.1299,0.01649
2014-04-22,0.9066,0.03295,0.93659,0.00975,0.000958,1.3805,1.68199,1.1298,0.01645
2014-04-23,0.9059,0.03294,0.92876,0.00975,0.000957,1.38164,1.67808,1.132,0.01636
2014-04-24,0.9069,0.03296,0.92634,0.00978,0.000957,1.38314,1.67989,1.1341,0.01636
2014-04-25,0.9053,0.03296,0.92754,0.00977,0.000955,1.38338,1.67972,1.134,0.01648
2014-04-27,0.90629,,,,,,,,
2014-04-28,0.9066,0.03304,0.92565,0.00976,0.000961,1.38508,1.68049,1.1357,0.01648
2014-04-29,0.9131,0.0331,0.92667,0.00974,0.000966,1.38118,1.68261,1.1313,0.01654
2014-04-30,0.912,0.0331,0.92863,0.00978,0.000963,1.38653,1.68709,1.136,0.01657
2014-05-01,0.912,0.03308,0.9273,0.00975,0.000963,1.3869,1.68909,1.1371,0.01659
2014-05-02,0.9106,0.03309,0.92765,0.00976,0.000966,1.38724,1.68719,1.1382,0.01665
2014-05-04,0.91108,,,,,,,,
2014-05-05,0.9126,0.03317,0.9273,0.00979,0.000966,1.38738,1.68628,1.1391,0.0166
2014-05-06,0.9176,0.03318,0.93416,0.00983,0.000966,1.39276,1.69722,1.1435,0.01664
2014-05-07,0.9171,0.03314,0.9326,0.00981,0.000973,1.39098,1.69504,1.1411,0.01665
2014-05-08,0.923,0.03328,0.93709,0.00981,0.000973,1.38394,1.69303,1.136,0.01668
2014-05-09,0.9171,0.03313,0.93609,0.00979,0.000971,1.3761,1.68453,1.1272,0.01667
2014-05-11,0.9176,,,,,,,,
2014-05-12,0.9176,0.03305,0.93567,0.00979,0.000971,1.37571,1.68658,1.1263,0.01664
2014-05-13,0.9163,0.03305,0.93564,0.00975,0.000973,1.37026,1.68237,1.1233,0.01681
