date,price,returns,regime,signal,kama,kama_filter,Regime_0,Regime_1,Regime_2,Regime_3
1999-04-08,2224.75,0.014697890149769854,2,0.0,2117.530665863668,8.031539211627864,0.0,0.0,1.0,0.0
1999-04-09,2232.47,0.0034640460734491896,2,0.0,2131.763170374706,8.140304542048526,0.0,0.0,1.0,0.0
1999-04-12,2219.21,-0.0059573191316717455,2,0.0,2143.0902209680658,8.068435647266497,0.0,0.0,1.0,0.0
1999-04-13,2175.18,-0.020039856959581215,2,0.0,2143.6410804510324,8.232202023260463,0.0,0.0,1.0,0.0
1999-04-14,2103.63,-0.033446995839269356,2,0.0,2143.200788474148,7.967027902980046,0.0,0.0,1.0,0.0
1999-04-15,2135.81,0.015181541932922649,2,0.0,2143.1007447773773,8.050208483527973,0.0,0.0,1.0,0.0
1999-04-16,2086.46,-0.023377115825270245,2,0.0,2141.5255848910247,7.860641087811276,0.0,0.0,1.0,0.0
1999-04-19,1967.58,-0.058664488785642455,3,-1.0,2106.7633757036688,11.891652640896258,0.0,0.0,0.0,1.0
1999-04-20,2030.28,0.031369353356796026,3,-1.0,2099.3158827462366,12.116598976195876,0.0,0.0,0.0,1.0
1999-04-21,2105.82,0.036531225396969624,3,-1.0,2099.4974471495434,12.052749672864614,0.0,0.0,0.0,1.0
1999-04-22,2183.49,0.03621957415638555,3,-1.0,2100.503675635991,12.037034950588959,0.0,0.0,0.0,1.0
1999-04-23,2210.44,0.012267076605579241,3,-1.0,2101.3492834668546,12.035656087458287,0.0,0.0,0.0,1.0
1999-04-26,2260.66,0.022465215312885256,3,-1.0,2103.1222911632017,12.026500610496518,0.0,0.0,0.0,1.0
1999-04-27,2207.03,-0.02400908575335059,3,-1.0,2104.0702667392375,12.037334471963689,0.0,0.0,0.0,1.0
1999-04-28,2150.44,-0.025975247930867695,3,-1.0,2104.6437026510016,12.046786265528777,0.0,0.0,0.0,1.0
1999-04-29,2119.29,-0.014591345434050496,3,-1.0,2104.739848303023,12.056448974074254,0.0,0.0,0.0,1.0
1999-04-30,2136.39,0.008036361771013745,3,-1.0,2105.174757717279,12.066654777890243,0.0,0.0,0.0,1.0
1999-05-03,2137.95,0.0007299372858797781,3,-1.0,2107.9487786471836,11.791880255205843,0.0,0.0,0.0,1.0
1999-05-04,2097.55,-0.019077429009641378,3,-1.0,2107.687404198752,11.256431686735036,0.0,0.0,0.0,1.0
1999-05-05,2155.77,0.027377971343516272,3,-1.0,2108.593249003088,10.369897779346545,0.0,0.0,0.0,1.0
1999-05-06,2078.63,-0.03643894546155302,3,-1.0,2107.176895500069,9.203234783139902,0.0,0.0,0.0,1.0
1999-05-07,2117.73,0.01863573744023217,3,-1.0,2107.5816252722407,8.531715975946133,0.0,0.0,0.0,1.0
1999-05-10,2134.75,0.008004783506011748,3,-1.0,2109.389649997567,8.04733098167266,0.0,0.0,0.0,1.0
1999-05-11,2175.85,0.01906984898854347,3,-1.0,2110.2534431104273,8.052209840006743,0.0,0.0,0.0,1.0
1999-05-12,2217.68,0.0190422116047122,3,-1.0,2113.5644485627636,8.125701806500848,0.0,0.0,0.0,1.0
1999-05-13,2179.08,-0.017558835021264763,3,-1.0,2115.268569150492,8.151821615966952,0.0,0.0,0.0,1.0
1999-05-14,2125.15,-0.025060381257127062,2,0.0,2115.333510556681,8.15812500497942,0.0,0.0,1.0,0.0
1999-05-17,2175.74,0.02352644844020002,2,0.0,2116.1214167176595,2.135874875466956,0.0,0.0,1.0,0.0
1999-05-18,2159.26,-0.007603266155410182,2,0.0,2117.0937607589512,1.044624561674819,0.0,0.0,1.0,0.0
1999-05-19,2186.2,0.012399306472365978,2,0.0,2117.930162259021,1.031467245069973,0.0,0.0,1.0,0.0
1999-05-20,2139.95,-0.021382412602772405,2,0.0,2118.521083634333,1.033852298996759,0.0,0.0,1.0,0.0
1999-05-21,2114.4,-0.012011379966883062,2,0.0,2118.5008253047586,1.054217068455709,0.0,0.0,1.0,0.0
1999-05-24,2060.59,-0.025778734746337406,3,-1.0,2116.675345168944,1.1883076440828768,0.0,0.0,0.0,1.0
1999-05-25,1999.04,-0.030325284238537087,3,-1.0,2104.574157593323,3.0910829091609036,0.0,0.0,0.0,1.0
1999-05-26,2053.04,0.026654556206340274,3,-1.0,2100.049490772067,3.249633296992402,0.0,0.0,0.0,1.0
1999-05-27,2050.09,-0.0014379269037503306,3,-1.0,2096.60350181978,3.326553005274014,0.0,0.0,0.0,1.0
1999-05-28,2089.7,0.01913682037825737,3,-1.0,2096.5023808327464,3.321570039033253,0.0,0.0,0.0,1.0
1999-06-01,2025.79,-0.031060767066992234,3,-1.0,2090.331366449815,3.466013900186471,0.0,0.0,0.0,1.0
1999-06-02,2074.54,0.023779694422612074,3,-1.0,2089.790755631052,3.4639488977125286,0.0,0.0,0.0,1.0
1999-06-03,2030.4,-0.02150662438154871,3,-1.0,2085.217939807281,3.5300531873114775,0.0,0.0,0.0,1.0
1999-06-04,2109.41,0.03817546955570794,3,-1.0,2085.476450299116,3.5437104620097264,0.0,0.0,0.0,1.0
1999-06-07,2152.69,0.020309935344658747,3,-1.0,2086.311662861154,3.5545261570020013,0.0,0.0,0.0,1.0
1999-06-08,2086.67,-0.031148728991642116,3,-1.0,2086.314946288332,3.5002856475460535,0.0,0.0,0.0,1.0
1999-06-09,2135.48,0.0231219518806407,3,-1.0,2088.961668026056,3.5762528414993695,0.0,0.0,0.0,1.0
1999-06-10,2097.79,-0.01780703613200263,3,-1.0,2089.091660365648,3.4395330194694647,0.0,0.0,0.0,1.0
1999-06-11,2062.29,-0.01706739377429134,3,-1.0,2088.9243329543933,3.380643515529045,0.0,0.0,0.0,1.0
1999-06-14,2028.92,-0.016313384084493343,3,-1.0,2087.787509417424,3.3654298346746527,0.0,0.0,0.0,1.0
1999-06-15,2058.17,0.014313606694091874,3,-1.0,2087.452382728881,3.3366480871710587,0.0,0.0,0.0,1.0
1999-06-16,2167.49,0.0517525775811114,3,-1.0,2089.7884926306597,3.4017018755165975,0.0,0.0,0.0,1.0
